Category,Price,Rating,Stock,Discount
nan,9374.0,3.0028560954050536,0.0,28.0
nan,8339.0,3.918305268050125,0.0,41.0
nan,7640.0,3.0382925191086185,0.0,0.0
nan,1700.0,1.3836135052314509,0.0,13.0
nan,680.0,3.0382925191086185,0.0,18.0
nan,2541.0,3.632204748264497,0.0,37.0
nan,6322.0,3.0382925191086185,0.0,24.516624685138538
B,6924.0,4.068935004804429,0.0,24.516624685138538
B,1103.0,3.0382925191086185,0.0,47.0
C,9686.0,1.7999740116247285,0.0,19.0
nan,8669.0,4.641905701662897,0.0,12.0
nan,4097.0,3.0382925191086185,0.0,34.0
nan,8281.0,3.0382925191086185,0.0,12.0
nan,1832.0,3.0382925191086185,0.0,28.0
B,3741.0,3.0382925191086185,0.0,47.0
nan,7054.0,3.0382925191086185,0.0,49.0
nan,6355.0,2.7646612809993303,0.0,0.0
A,1511.0,2.9675683423004284,0.0,7.0
nan,1545.0,2.141572749772912,0.0,29.0
D,828.0,2.153464497259371,0.0,8.0
D,6483.0,3.0382925191086185,0.0,33.0
nan,3704.0,2.936554309967718,0.0,1.0
B,3650.0,1.4553014488397469,0.0,34.0
nan,6354.0,2.872548993774975,0.0,46.0
nan,3093.0,1.103927782244961,0.0,42.0
D,8585.0,3.0382925191086185,0.0,43.0
C,9832.0,4.967090649554048,0.0,2.0
A,3726.0,3.0382925191086185,0.0,26.0
nan,7030.0,3.0382925191086185,0.0,19.0
nan,5769.0,3.0382925191086185,0.0,18.0
nan,2883.0,2.755392182553186,0.0,35.0
nan,3736.0,1.0274014575018144,0.0,26.0
nan,7702.0,1.1597475792875311,0.0,21.0
nan,4437.0,3.0382925191086185,0.0,8.0
C,6987.0,3.0382925191086185,0.0,24.516624685138538
nan,7648.0,3.0382925191086185,0.0,45.0
nan,1670.0,3.0382925191086185,0.0,13.0
B,5335.0,3.0382925191086185,0.0,12.0
A,6117.0,3.0382925191086185,0.0,26.0
B,1695.0,3.137216935730504,0.0,7.0
B,4769.0,3.199256476549933,0.0,41.0
nan,8325.0,3.7499952445002265,0.0,6.0
nan,1804.0,3.0382925191086185,0.0,7.0
nan,9951.0,3.0382925191086185,0.0,26.0
nan,4828.0,3.0382925191086185,0.0,22.0
nan,1698.0,3.0891231681012314,0.0,11.0
C,2571.0,1.2425196422667808,0.0,22.0
nan,3691.0,4.799496226122256,0.0,37.0
nan,5016.970630372492,3.0382925191086185,0.0,23.0
D,6967.0,2.9294789139842865,0.0,39.0
nan,9148.0,3.0382925191086185,0.0,46.0
A,3701.0,3.0382925191086185,0.0,12.0
nan,6867.0,3.0382925191086185,0.0,3.0
C,2610.0,2.7912042416852207,0.0,10.0
nan,7606.0,3.6542273863931314,0.0,24.516624685138538
nan,3135.0,4.594448915399168,0.0,28.0
D,5597.0,3.116135383834756,0.0,27.0
nan,1839.0,4.274956660699364,0.0,16.0
D,4763.0,3.972744227384923,0.0,42.0
nan,4219.0,3.0382925191086185,0.0,37.0
nan,5608.0,4.157697336735428,0.0,6.0
B,5195.0,3.689327293029892,0.0,3.0
C,2540.0,3.0382925191086185,0.0,40.0
nan,6716.0,1.7903990305576372,0.0,7.0
B,3722.0,3.0382925191086185,0.0,37.0
nan,8682.0,1.1906363377840607,0.0,47.0
C,2647.0,3.0382925191086185,0.0,24.516624685138538
A,4104.0,3.0382925191086185,0.0,39.0
C,6952.0,4.511057655143444,0.0,4.0
nan,9928.0,3.0382925191086185,0.0,49.0
nan,5712.0,2.747244805164672,0.0,45.0
nan,251.0,1.0331563051446873,0.0,44.0
nan,3611.0,1.915730729536624,0.0,36.0
nan,3295.0,1.5374126752191493,0.0,11.0
nan,889.0,3.0382925191086185,0.0,45.0
C,1972.0,2.2472597886538628,0.0,10.0
nan,5429.0,4.958336197386105,0.0,2.0
nan,4415.0,1.4463942073567808,0.0,45.0
nan,6889.0,3.0382925191086185,0.0,13.0
nan,5016.970630372492,3.0382925191086185,0.0,16.0
D,2507.0,3.0382925191086185,0.0,45.0
nan,8945.0,4.670162360548385,0.0,11.0
nan,6533.0,1.3923237307536795,0.0,32.0
nan,4318.0,2.130970062385172,0.0,24.516624685138538
nan,2173.0,3.0382925191086185,0.0,24.0
nan,2996.0,3.3973758435143004,0.0,49.0
D,521.0,1.109541284390204,0.0,30.0
C,4158.0,3.2560110783637324,0.0,7.0
nan,7314.0,3.0382925191086185,0.0,41.0
nan,3430.0,3.0382925191086185,0.0,27.0
nan,5016.970630372492,2.284835920474739,0.0,28.0
nan,5556.0,3.0382925191086185,0.0,1.0
C,7425.0,2.3263206410049206,0.0,22.0
nan,6689.0,1.0155582851684466,0.0,20.0
nan,5132.0,3.0382925191086185,0.0,43.0
nan,5475.0,3.0382925191086185,0.0,13.0
nan,5016.970630372492,3.0382925191086185,0.0,6.0
D,8273.0,4.152618603391821,0.0,7.0
nan,5565.0,3.0382925191086185,0.0,47.0
B,4071.0,4.201654638984054,0.0,32.0
nan,2269.0,3.0382925191086185,0.0,31.0
nan,7671.0,2.062739331688438,0.0,24.516624685138538
B,3472.0,3.0382925191086185,0.0,41.0
nan,3430.0,3.0382925191086185,0.0,27.0
nan,3668.0,3.0382925191086185,0.0,20.0
nan,5016.970630372492,3.0382925191086185,0.0,11.0
nan,8460.0,3.0382925191086185,0.0,18.0
nan,296.0,3.0382925191086185,0.0,11.0
nan,3145.0,1.8483072960896172,0.0,15.0
A,3545.0,3.0382925191086185,0.0,18.0
nan,3688.0,3.0382925191086185,0.0,7.0
A,7243.0,3.0382925191086185,0.0,7.0
A,5124.0,1.1143787592663257,0.0,24.516624685138538
nan,4924.0,4.904717380704733,0.0,13.0
nan,9157.0,3.0382925191086185,0.0,49.0
nan,1135.0,3.0382925191086185,0.0,42.0
nan,4267.0,3.0382925191086185,0.0,19.0
D,5969.0,3.0382925191086185,0.0,17.0
D,6161.0,3.0382925191086185,0.0,39.0
nan,7874.0,3.0073232701661863,0.0,34.0
nan,317.0,3.0382925191086185,0.0,27.0
nan,1557.0,3.860771350735504,0.0,15.0
nan,571.0,3.030143277607736,0.0,37.0
nan,8282.0,4.8516579645561695,0.0,2.0
nan,5016.970630372492,3.0382925191086185,0.0,48.0
nan,5219.0,3.0382925191086185,0.0,19.0
nan,2760.0,3.705958435276843,0.0,11.0
nan,9501.0,3.0382925191086185,0.0,15.0
nan,7629.0,4.411939077388649,0.0,3.0
nan,6868.0,3.98816239671781,0.0,20.0
nan,8863.0,3.0382925191086185,0.0,15.0
C,3465.0,3.0382925191086185,0.0,40.0
A,6319.0,3.0382925191086185,0.0,47.0
nan,498.0,4.257966268010163,0.0,35.0
nan,3452.0,3.150789247813135,0.0,33.0
nan,1802.0,3.0382925191086185,0.0,24.516624685138538
nan,3066.0,3.0382925191086185,0.0,34.0
nan,2148.0,3.0382925191086185,0.0,23.0
D,4943.0,3.0382925191086185,0.0,14.0
nan,1425.0,3.0382925191086185,0.0,25.0
D,1083.0,3.2856516321952367,0.0,28.0
nan,398.0,2.1283051086160096,0.0,20.0
C,4902.0,3.965778543877458,0.0,31.0
nan,1735.0,3.5087107241986657,0.0,20.0
nan,7213.0,3.0382925191086185,0.0,7.0
nan,284.0,3.0382925191086185,0.0,7.0
D,2655.0,3.0382925191086185,0.0,32.0
nan,9029.0,1.1550305487835026,0.0,24.516624685138538
nan,1690.0,4.768949677623761,0.0,11.0
B,3837.0,3.0382925191086185,0.0,18.0
nan,6216.0,1.912289774361827,0.0,35.0
nan,6135.0,4.166996242368398,0.0,40.0
nan,5325.0,2.175326498491873,0.0,11.0
D,9569.0,3.0382925191086185,0.0,32.0
nan,6916.0,4.33207349645741,0.0,42.0
nan,6993.0,3.20979382373768,0.0,40.0
A,1628.0,3.0382925191086185,0.0,11.0
nan,7891.0,2.2022896033094472,0.0,47.0
nan,5016.970630372492,3.0382925191086185,0.0,36.0
B,9780.0,3.0382925191086185,0.0,15.0
A,8325.0,3.0382925191086185,0.0,31.0
nan,2570.0,3.0382925191086185,0.0,16.0
nan,868.0,3.0382925191086185,0.0,21.0
nan,9303.0,3.0382925191086185,0.0,13.0
nan,4147.0,4.341512883470044,0.0,21.0
C,889.0,3.0382925191086185,0.0,26.0
D,568.0,4.482026662167312,0.0,3.0
C,1466.0,2.5340613320685823,0.0,37.0
nan,7111.0,3.0382925191086185,0.0,24.516624685138538
D,5016.970630372492,4.923387095620516,0.0,42.0
nan,8984.0,2.1375805383576907,0.0,22.0
B,5655.0,3.0382925191086185,0.0,41.0
nan,5016.970630372492,3.0382925191086185,0.0,45.0
B,8082.0,3.0382925191086185,0.0,2.0
nan,5016.970630372492,3.3686373810108745,0.0,9.0
B,2137.0,3.0382925191086185,0.0,26.0
B,7731.0,4.365546101525959,0.0,32.0
A,7539.0,3.544582892642101,0.0,29.0
C,7340.0,3.0382925191086185,0.0,24.516624685138538
nan,4672.0,3.331715957340853,0.0,49.0
A,7180.0,3.0382925191086185,0.0,2.0
B,4734.0,2.732656991237321,0.0,0.0
C,500.0,3.0382925191086185,0.0,43.0
B,7257.0,3.0382925191086185,0.0,17.0
nan,3867.0,3.0382925191086185,0.0,49.0
nan,7889.0,4.731517334225362,0.0,32.0
nan,1028.0,3.0382925191086185,0.0,34.0
D,6690.0,1.589540662872742,0.0,5.0
nan,2359.0,4.368024012998475,0.0,11.0
nan,8785.0,3.0382925191086185,0.0,22.0
B,5164.0,3.0382925191086185,0.0,27.0
nan,6036.0,3.0382925191086185,0.0,24.0
D,7147.0,3.0382925191086185,0.0,16.0
C,5707.0,1.9189810492587636,0.0,30.0
D,8421.0,1.651472186334049,0.0,4.0
nan,1924.0,3.0382925191086185,0.0,20.0
nan,2642.0,3.0382925191086185,0.0,2.0
nan,1889.0,3.08117485255276,0.0,41.0
nan,2328.0,1.4576157231006155,0.0,26.0
B,7799.0,1.6778582085029523,0.0,21.0
nan,3867.0,3.0382925191086185,0.0,26.0
nan,1940.0,1.198293259307524,0.0,4.0
B,8282.0,2.115695884345242,0.0,25.0
nan,8773.0,3.0382925191086185,0.0,15.0
C,6566.0,3.0382925191086185,0.0,20.0
nan,9346.0,3.683532001015229,0.0,39.0
C,5961.0,3.0382925191086185,0.0,3.0
D,8933.0,3.0382925191086185,0.0,15.0
nan,4374.0,3.0382925191086185,0.0,21.0
nan,5016.970630372492,3.0382925191086185,0.0,24.0
nan,5016.970630372492,1.1562068663883425,0.0,26.0
nan,796.0,3.0382925191086185,0.0,18.0
nan,2302.0,3.0382925191086185,0.0,10.0
nan,6806.0,3.0382925191086185,0.0,18.0
D,934.0,4.186910590192896,0.0,9.0
nan,3818.0,4.698912084003331,0.0,21.0
nan,6281.0,1.4977180700077564,0.0,43.0
A,8574.0,3.0382925191086185,0.0,24.516624685138538
nan,684.0,2.334876059440285,0.0,24.516624685138538
D,4304.0,4.590515555651416,0.0,1.0
A,9221.0,4.755403019596821,0.0,17.0
A,5016.970630372492,3.0382925191086185,0.0,0.0
D,3740.0,3.611900529725685,0.0,16.0
D,440.0,1.003436632335775,0.0,10.0
nan,2352.0,4.463197134493699,0.0,37.0
nan,1519.0,3.0382925191086185,0.0,15.0
A,1089.0,3.0382925191086185,0.0,32.0
C,8473.0,3.0382925191086185,0.0,19.0
nan,1786.0,3.0382925191086185,0.0,14.0
nan,2993.0,3.0382925191086185,0.0,43.0
nan,6961.0,3.525718598856852,0.0,16.0
nan,1167.0,2.507280421717329,0.0,47.0
C,126.0,3.0382925191086185,0.0,23.0
B,7441.0,3.0382925191086185,0.0,3.0
D,2242.0,4.464652126339724,0.0,24.0
A,6244.0,3.0382925191086185,0.0,41.0
nan,4477.0,4.066780091441775,0.0,37.0
nan,474.0,3.0382925191086185,0.0,3.0
C,4661.0,2.102019402424812,0.0,19.0
nan,3793.0,2.055446765856242,0.0,22.0
C,5506.0,3.0382925191086185,0.0,29.0
nan,8437.0,3.0382925191086185,0.0,45.0
D,8699.0,4.169566882828471,0.0,30.0
nan,187.0,1.748495445902603,0.0,36.0
D,2952.0,3.0382925191086185,0.0,34.0
C,5754.0,3.0382925191086185,0.0,30.0
C,6194.0,1.3518798216034758,0.0,45.0
nan,9201.0,3.0382925191086185,0.0,14.0
nan,7054.0,3.0382925191086185,0.0,10.0
nan,2514.0,4.578985000049446,0.0,2.0
nan,4773.0,2.786519202005999,0.0,27.0
nan,6258.0,3.0382925191086185,0.0,10.0
nan,7028.0,3.115534583434127,0.0,34.0
nan,4531.0,3.0382925191086185,0.0,42.0
C,1094.0,3.0382925191086185,0.0,48.0
D,3922.0,3.0382925191086185,0.0,24.516624685138538
nan,6942.0,3.0382925191086185,0.0,24.516624685138538
C,9731.0,2.1834264982629024,0.0,12.0
nan,4579.0,3.0382925191086185,0.0,24.516624685138538
A,1034.0,3.0382925191086185,0.0,24.516624685138538
nan,218.0,3.0382925191086185,0.0,25.0
nan,7847.0,4.657849083891276,0.0,46.0
D,4565.0,3.0382925191086185,0.0,36.0
nan,5824.0,4.146355761675798,0.0,11.0
A,4611.0,4.37048124208564,0.0,10.0
nan,2462.0,2.914034020509053,0.0,14.0
nan,6129.0,3.373470881731988,0.0,31.0
A,9599.0,3.0382925191086185,0.0,36.0
nan,6566.0,4.554351229749534,0.0,24.0
nan,5615.0,2.429237788545331,0.0,13.0
D,8075.0,3.0382925191086185,0.0,48.0
nan,8968.0,3.898796613606577,0.0,7.0
nan,9714.0,3.0382925191086185,0.0,10.0
nan,5941.0,3.0382925191086185,0.0,38.0
nan,3770.0,3.0382925191086185,0.0,10.0
nan,4221.0,3.465892987922365,0.0,32.0
nan,8086.0,3.0382925191086185,0.0,19.0
nan,5672.0,3.0382925191086185,0.0,12.0
nan,6479.0,2.8198421968953298,0.0,32.0
nan,4793.0,2.705174087845628,0.0,28.0
B,9379.0,1.865337851101302,0.0,23.0
nan,8215.0,2.290265230464118,0.0,13.0
A,5016.970630372492,3.0382925191086185,0.0,24.0
D,282.0,3.0382925191086185,0.0,23.0
nan,4844.0,3.7828755089715353,0.0,49.0
B,5638.0,3.0382925191086185,0.0,12.0
C,8823.0,1.1348564209434389,0.0,24.516624685138538
C,4690.0,3.9159657435252897,0.0,22.0
nan,3475.0,4.720175684741123,0.0,6.0
nan,4609.0,3.0382925191086185,0.0,5.0
C,9265.0,3.0382925191086185,0.0,23.0
C,5724.0,3.0382925191086185,0.0,13.0
nan,1503.0,2.8694291378048606,0.0,49.0
nan,4119.0,3.0382925191086185,0.0,15.0
nan,5016.970630372492,3.0382925191086185,0.0,33.0
B,3216.0,3.0382925191086185,0.0,28.0
B,4799.0,3.0382925191086185,0.0,41.0
nan,3557.0,3.0382925191086185,0.0,44.0
nan,3496.0,1.929425193312156,0.0,41.0
B,9572.0,3.0382925191086185,0.0,27.0
nan,3010.0,4.341961604746594,0.0,41.0
nan,1121.0,3.0382925191086185,0.0,27.0
D,5950.0,4.415305570246785,0.0,18.0
nan,945.0,4.128949867087271,0.0,34.0
nan,7711.0,1.4110873677443294,0.0,19.0
nan,1762.0,2.8448276824894627,0.0,1.0
nan,3321.0,3.599726301535442,0.0,24.516624685138538
nan,1839.0,3.957731684835199,0.0,39.0
D,6313.0,1.5522474841308491,0.0,10.0
nan,2849.0,1.8035000587695875,0.0,40.0
nan,3193.0,2.390867431736814,0.0,24.516624685138538
nan,6483.0,4.263628413198943,0.0,34.0
D,6433.0,3.0382925191086185,0.0,5.0
nan,9519.0,3.060620618940357,0.0,12.0
nan,3280.0,3.0382925191086185,0.0,25.0
nan,4105.0,3.0382925191086185,0.0,17.0
nan,5258.0,3.0382925191086185,0.0,25.0
nan,5016.970630372492,3.742960557927913,0.0,27.0
nan,9326.0,3.0382925191086185,0.0,3.0
D,8619.0,3.0382925191086185,0.0,34.0
D,6259.0,3.0382925191086185,0.0,25.0
nan,134.0,2.3056786008194177,0.0,45.0
A,7914.0,3.0382925191086185,0.0,2.0
D,9463.0,3.0382925191086185,0.0,24.516624685138538
D,9295.0,3.0382925191086185,0.0,24.516624685138538
A,2838.0,3.0382925191086185,0.0,25.0
nan,6490.0,3.0382925191086185,0.0,10.0
D,4356.0,3.0382925191086185,0.0,38.0
nan,1307.0,3.0382925191086185,0.0,30.0
C,7467.0,4.204570586789588,0.0,48.0
nan,5883.0,3.5432575144489182,0.0,6.0
A,1411.0,2.2838450072484027,0.0,9.0
B,9911.0,3.0382925191086185,0.0,3.0
A,2969.0,1.0169582977369274,0.0,23.0
B,2896.0,3.0382925191086185,0.0,8.0
nan,604.0,3.0382925191086185,0.0,22.0
D,323.0,4.157982202910244,0.0,0.0
C,1057.0,3.0382925191086185,0.0,17.0
nan,3965.0,1.030506535444616,0.0,22.0
nan,1577.0,3.0382925191086185,0.0,14.0
D,8808.0,2.536594309582935,0.0,13.0
C,2040.0,3.152110023144844,0.0,24.516624685138538
nan,4737.0,3.0382925191086185,0.0,24.516624685138538
nan,5750.0,4.498982060667707,0.0,13.0
nan,1568.0,4.113798157549822,0.0,48.0
B,8260.0,1.2885826856726457,0.0,16.0
nan,6212.0,3.0382925191086185,0.0,10.0
nan,2186.0,3.0382925191086185,0.0,22.0
nan,6944.0,3.0382925191086185,0.0,38.0
A,5343.0,3.0347745075432173,0.0,20.0
C,8683.0,3.0382925191086185,0.0,39.0
nan,4509.0,2.9483364518679456,0.0,37.0
nan,9631.0,1.1113414969003457,0.0,23.0
B,5904.0,4.421146603344385,0.0,31.0
C,6639.0,4.534516148143291,0.0,33.0
nan,997.0,4.437430898394501,0.0,37.0
nan,387.0,3.63432167308444,0.0,17.0
nan,7000.0,4.690735015682396,0.0,8.0
nan,7579.0,3.0382925191086185,0.0,20.0
C,750.0,3.0382925191086185,0.0,33.0
nan,8024.0,2.510680056863793,0.0,12.0
nan,3187.0,4.317107463046783,0.0,20.0
A,3770.0,3.0382925191086185,0.0,38.0
nan,5774.0,4.423889888977504,0.0,7.0
C,6617.0,3.613701308184707,0.0,13.0
nan,1249.0,3.0382925191086185,0.0,10.0
A,3986.0,3.0382925191086185,0.0,26.0
nan,2066.0,3.0382925191086185,0.0,42.0
B,7274.0,1.9050049332868788,0.0,7.0
nan,4101.0,3.0382925191086185,0.0,12.0
nan,9418.0,3.9367554137820058,0.0,9.0
nan,7715.0,3.0382925191086185,0.0,41.0
nan,665.0,3.0382925191086185,0.0,22.0
C,5016.970630372492,4.726100541071982,0.0,42.0
A,8604.0,3.659524202196421,0.0,48.0
B,9122.0,3.588629928008624,0.0,45.0
nan,7335.0,4.972969857858084,0.0,28.0
A,6286.0,4.315610567514287,0.0,21.0
C,4815.0,3.0382925191086185,0.0,24.516624685138538
B,4242.0,1.2409129226548612,0.0,23.0
nan,9513.0,3.0382925191086185,0.0,37.0
nan,1558.0,2.1260489691608795,0.0,34.0
nan,7381.0,3.0382925191086185,0.0,31.0
nan,972.0,4.58130917569972,0.0,24.516624685138538
D,5051.0,1.441588656564048,0.0,24.516624685138538
B,3003.0,2.716204723065629,0.0,7.0
nan,778.0,2.182400374460673,0.0,45.0
B,9470.0,3.0382925191086185,0.0,1.0
A,3534.0,3.0382925191086185,0.0,24.516624685138538
nan,1535.0,4.637649325585819,0.0,7.0
nan,968.0,3.0382925191086185,0.0,24.516624685138538
D,3284.0,3.0382925191086185,0.0,24.516624685138538
B,5693.0,3.0382925191086185,0.0,14.0
D,7759.0,3.0671954832176844,0.0,39.0
A,2562.0,1.153528399592458,0.0,35.0
D,644.0,3.0382925191086185,0.0,47.0
nan,5212.0,2.11340645709965,0.0,42.0
B,7416.0,3.1709437574344688,0.0,34.0
D,3690.0,3.0382925191086185,0.0,4.0
B,9095.0,3.0382925191086185,0.0,18.0
C,6510.0,4.308675606337342,0.0,7.0
nan,6262.0,3.0382925191086185,0.0,11.0
nan,9639.0,3.0382925191086185,0.0,36.0
nan,3471.0,3.0382925191086185,0.0,20.0
nan,4587.0,2.7120587532119904,0.0,11.0
nan,3620.0,3.0382925191086185,0.0,24.516624685138538
nan,5633.0,3.0382925191086185,0.0,45.0
nan,5857.0,2.672355687152289,0.0,7.0
nan,357.0,1.4769274484803503,0.0,21.0
nan,3215.0,1.0841746532617873,0.0,31.0
nan,339.0,3.3881994544507443,0.0,24.516624685138538
nan,7515.0,3.0382925191086185,0.0,1.0
nan,7409.0,3.0382925191086185,0.0,23.0
D,9154.0,4.271334932470041,0.0,24.516624685138538
nan,8447.0,3.0382925191086185,0.0,34.0
nan,5141.0,3.0382925191086185,0.0,24.0
A,4154.0,3.0382925191086185,0.0,48.0
nan,3272.0,3.271867653450437,0.0,46.0
nan,8292.0,3.736457649814191,0.0,24.516624685138538
nan,124.0,3.0382925191086185,0.0,11.0
nan,423.0,2.1078381855077444,0.0,7.0
nan,162.0,3.0382925191086185,0.0,36.0
nan,3516.0,3.0382925191086185,0.0,10.0
A,3772.0,3.0382925191086185,0.0,19.0
nan,1493.0,3.5567681248311263,0.0,18.0
D,8222.0,3.0382925191086185,0.0,45.0
D,2511.0,3.632099331577597,0.0,33.0
nan,9439.0,2.651170105455797,0.0,2.0
C,9713.0,4.248103068220118,0.0,46.0
nan,5016.970630372492,3.4863670130155286,0.0,32.0
nan,6953.0,2.535200273068939,0.0,48.0
nan,3564.0,3.0382925191086185,0.0,47.0
nan,9035.0,4.639565427240969,0.0,18.0
nan,8551.0,3.0382925191086185,0.0,20.0
nan,3600.0,3.0382925191086185,0.0,6.0
nan,6315.0,3.0382925191086185,0.0,24.516624685138538
nan,1089.0,2.4497214414497708,0.0,6.0
nan,2903.0,3.0382925191086185,0.0,15.0
C,5245.0,1.1488591245909232,0.0,26.0
D,789.0,3.0382925191086185,0.0,35.0
nan,7352.0,4.390909091982623,0.0,6.0
D,6744.0,3.0382925191086185,0.0,39.0
nan,8673.0,3.0382925191086185,0.0,7.0
nan,9147.0,4.771918219932086,0.0,17.0
D,1669.0,2.105550917462175,0.0,46.0
nan,1307.0,3.0382925191086185,0.0,19.0
B,2763.0,3.287226166271415,0.0,24.516624685138538
D,5669.0,3.0382925191086185,0.0,2.0
nan,6470.0,3.0382925191086185,0.0,47.0
B,5016.970630372492,2.9504628327415228,0.0,27.0
nan,5266.0,3.0382925191086185,0.0,44.0
nan,5218.0,3.0382925191086185,0.0,30.0
C,9776.0,4.100424148041165,0.0,13.0
nan,4936.0,3.388590917027281,0.0,32.0
nan,9918.0,3.0484141650158305,0.0,24.516624685138538
A,5016.970630372492,4.073024465020252,0.0,10.0
B,8340.0,2.961243301928114,0.0,33.0
D,6886.0,3.0382925191086185,0.0,19.0
nan,4811.0,3.0382925191086185,0.0,22.0
D,2660.0,3.0382925191086185,0.0,5.0
C,5040.0,3.0382925191086185,0.0,16.0
nan,8937.0,3.168626657315065,0.0,24.516624685138538
nan,7171.0,3.5643305372823777,0.0,31.0
nan,2637.0,3.0382925191086185,0.0,13.0
nan,2977.0,4.886014305777607,0.0,23.0
nan,5016.970630372492,3.0382925191086185,0.0,46.0
C,7299.0,1.1818981067628995,0.0,3.0
nan,5654.0,3.0382925191086185,0.0,27.0
B,7843.0,4.764716532259818,0.0,0.0
nan,193.0,3.484824616590424,0.0,27.0
nan,5756.0,3.0382925191086185,0.0,11.0
nan,4765.0,3.0382925191086185,0.0,37.0
nan,1175.0,3.024834876757818,0.0,5.0
nan,2061.0,1.493867064654272,0.0,7.0
nan,5123.0,4.929465080243746,0.0,20.0
B,2045.0,3.0382925191086185,0.0,1.0
nan,4862.0,2.383654498366615,0.0,29.0
B,9178.0,4.985115727229305,0.0,41.0
nan,5016.970630372492,3.751455103773808,0.0,22.0
nan,3237.0,3.0382925191086185,0.0,40.0
C,4033.0,1.6385813335798027,0.0,6.0
nan,6217.0,3.0382925191086185,0.0,42.0
nan,1958.0,4.6949812875891626,0.0,46.0
nan,7051.0,3.0382925191086185,0.0,13.0
nan,8541.0,4.579736468389143,0.0,24.516624685138538
nan,1317.0,3.0382925191086185,0.0,20.0
nan,9240.0,2.6379896645706578,0.0,40.0
nan,810.0,3.254853508336873,0.0,45.0
nan,7041.0,3.0382925191086185,0.0,36.0
C,7973.0,3.9749198711535647,0.0,13.0
nan,6433.0,1.596048612960863,0.0,12.0
nan,6966.0,3.0382925191086185,0.0,43.0
nan,8449.0,2.658873198912866,0.0,39.0
B,6387.0,4.806959517197045,0.0,33.0
B,7038.0,3.759453412523408,0.0,41.0
D,3418.0,3.0382925191086185,0.0,16.0
nan,4871.0,3.0382925191086185,0.0,28.0
D,251.0,3.0382925191086185,0.0,3.0
nan,7418.0,3.0382925191086185,0.0,43.0
A,1986.0,2.4139292153414065,0.0,17.0
B,1202.0,3.2485700974957537,0.0,39.0
nan,5946.0,3.0382925191086185,0.0,24.516624685138538
nan,6096.0,3.1802364785378034,0.0,14.0
nan,5016.970630372492,3.129525111836002,0.0,45.0
nan,5138.0,1.5768427371572118,0.0,17.0
nan,7403.0,4.395858845446691,0.0,22.0
nan,9818.0,3.0382925191086185,0.0,7.0
nan,3848.0,3.0382925191086185,0.0,24.0
nan,9984.0,3.0382925191086185,0.0,0.0
nan,632.0,2.242138509535392,0.0,12.0
nan,8098.0,3.0382925191086185,0.0,22.0
A,2408.0,2.897409882537452,0.0,44.0
B,5574.0,3.0382925191086185,0.0,21.0
nan,8547.0,1.906573062597423,0.0,31.0
nan,2133.0,3.0382925191086185,0.0,24.516624685138538
nan,3044.0,3.0382925191086185,0.0,29.0
C,2501.0,2.6466048791164742,0.0,22.0
nan,2523.0,3.0382925191086185,0.0,40.0
nan,8454.0,2.1341473821233,0.0,36.0
D,4298.0,3.559395227223582,0.0,40.0
nan,2003.0,3.0382925191086185,0.0,3.0
nan,3757.0,3.0382925191086185,0.0,25.0
nan,5397.0,3.0382925191086185,0.0,25.0
nan,5153.0,3.0382925191086185,0.0,9.0
nan,790.0,4.674096132099043,0.0,24.516624685138538
nan,3137.0,4.976589842462637,0.0,39.0
nan,7241.0,3.0382925191086185,0.0,46.0
nan,6029.0,3.0382925191086185,0.0,28.0
nan,540.0,1.149366315460017,0.0,5.0
nan,628.0,3.2980958234749784,0.0,28.0
nan,6620.0,1.876627015407462,0.0,19.0
nan,3258.0,3.0382925191086185,0.0,24.0
nan,8648.0,1.1710166588145463,0.0,26.0
nan,787.0,3.129012543995571,0.0,24.516624685138538
nan,3734.0,3.5807405122683806,0.0,18.0
nan,8483.0,4.602869472538178,0.0,0.0
nan,6472.0,3.200770015892991,0.0,15.0
B,4642.0,3.0382925191086185,0.0,26.0
B,8642.0,4.002560277890535,0.0,48.0
D,255.0,3.1495754147196213,0.0,33.0
nan,9520.0,1.979189748830255,0.0,44.0
nan,1127.0,2.869476571592778,0.0,11.0
nan,3940.0,3.0382925191086185,0.0,10.0
C,829.0,3.0382925191086185,0.0,42.0
nan,9349.0,3.652425158478521,0.0,15.0
nan,8679.0,4.7104483166889,0.0,24.516624685138538
A,7766.0,3.0382925191086185,0.0,17.0
nan,8394.0,3.0382925191086185,0.0,34.0
nan,891.0,3.0382925191086185,0.0,31.0
nan,5512.0,4.987610760541847,0.0,29.0
nan,7485.0,4.387702937214278,0.0,30.0
nan,5587.0,3.0382925191086185,0.0,44.0
B,8643.0,1.7295058331033268,0.0,12.0
nan,9140.0,3.0382925191086185,0.0,44.0
nan,157.0,3.0382925191086185,0.0,24.0
A,7902.0,3.0382925191086185,0.0,24.0
nan,8698.0,4.307085603631329,0.0,5.0
A,1316.0,3.082218887521531,0.0,24.0
B,186.0,1.44579856669476,0.0,16.0
nan,5003.0,3.814695115352155,0.0,30.0
B,1328.0,1.1879353427254578,0.0,44.0
nan,8314.0,3.0382925191086185,0.0,11.0
A,4477.0,3.0382925191086185,0.0,12.0
nan,8311.0,3.0382925191086185,0.0,28.0
nan,6426.0,3.0382925191086185,0.0,18.0
B,9362.0,1.307786699846018,0.0,13.0
nan,1718.0,2.6870823250713918,0.0,7.0
